text,time,image_url,likes,comments,shares
"Como un ""Golpe de Suerte"" califica Gabrieal Rivadeneira, el repentino aumento de patrimonio que tuvo su padre en los últimos años. Según investigaciones se encontraron más de $5 millones en patrimonio injustificado. Según Rivadeneira esto se debe a la compra y venta de carros y propiedades en Imbabura.",1578674339.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/82313738_469807453974330_4294880589200228352_n.jpg?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PikGoxfh6MMAX8Rthc8&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=10df20733fe5b91d412e30c1974ebc83&oe=60B23570,115,167,0
"Los dirigentes de la CONAIE, Iza, Vargas y Lourdes Tibán aseguraron que luego de varias reuniones, se ha decidido que la fecha del #ParoNacional sea el próximo 10 de enero, pero también comunicaron que todavía no se llega a un acuerdo sobre cuales serán las razones de la paralización.",1578526977.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/82616233_468293964125679_968741439959728128_n.png?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=y-Ona-5_CisAX8oSFES&_nc_ht=scontent.fuio23-1.fna&oh=4ec2494a25b593f63f74cbd7dc2a6916&oe=60AF3CFA,153,241,0
"Luego de 8 horas de trabajo, el Municipio decidió dejar la Roca en su sitio, y esculpir en ella la Cara del Alcalde Yunda. ""El trabajo nos quedó muy grande y no tenemos idea de como bajar la piedra, así que decidimos hacer una escultura como la del Diablo de Tandapi, pero con la cara de nuestro alcalde"" enfatizó el Gerente de la Empresa de Obras Públicas.",1578526192.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/81543857_468286450793097_5449801925069373440_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=IYwCWdSBPa8AX9Mmg7T&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=c332953a2a16d6bb5da37c346d58c0b5&oe=60B10C72,202,87,0
"#URGENTE
Esta mañana se reportó la caída de un misil aéreo en El Aromo, según indicaron moradores, se escuchó un estruendoso ruido que terminó desapareciendo toda la Refinería del Pacífico, una obra que costó $1600 MILLONES. Por su parte el ex presidente Glas dijo que se encargará de hacer una nueva refinería si le dan nuevamente el presupuesto.",1578495992.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/81762635_467980667490342_3597420678204096512_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Cu7QGLFqnM8AX8oAWYq&_nc_ht=scontent.fuio23-1.fna&oh=488beb8c1ad81ed5b9751e29f90179a1&oe=60B0C8FE,194,81,0
"La activista Blanca Lopez, conocida por sus videos de defensa a favor de Jorge Glas, ha sido contactada por Sony Entertainment para ser la voz oficial de la nueva película de Alvin y las Ardillas en la Vegas. Su característica voz fue escuchada por varios productores los cuales se contactaron para realizar la propuesta.",1578350165.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/82007641_466532290968513_9163097131542642688_n.png?_nc_cat=106&ccb=1-3&_nc_sid=8024bb&_nc_ohc=uQx2z3hrUakAX9jbl5p&_nc_ht=scontent.fuio23-1.fna&oh=3e0826dd42cf5f6c927992cd2aaa333b&oe=60B298ED,104,102,0
"El abogado del expresidente Jorge Glas, envió un mensaje este 6 de Enero, dónde JG amenaza con el inicio de una nueva huelga de hambre. ""Si no me cambian a la cárcel 4, yo no me serviré la Rosca de Reyes que prepararon mis compañeros de rehabilitación"", los abogados aseguraron que enviaron una carta a la CIDH donde se exige que su defendido pueda comer la Rosca de Reyes.",1578346873.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/82004519_466503144304761_5740757342006280192_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=AYkvM6mtdmMAX-LFQkS&_nc_oc=AQlYl5QwE55OD5o7O3MtjRkh0zqRX8_8GbqqpJsRA19qXWDR-sUKZ9ae9UP_Ho0_-Q0&_nc_ht=scontent.fuio23-1.fna&oh=72d66bc90b279b33a5523d8461cf356a&oe=60AED6BC,73,31,0
"La Prefecta de Pichincha respondió a las críticas en redes sociales al mostrarse que entraba a su oficina SIN GRILLETE. ""Yo me pongo el grillete para las entrevistas, la jueza que me liberó, me dio la llave, pero me pidió que la devuelva luego de pasar estas fiestas de navidad y fin de año"" aseguró Pabón.",1577716327.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/80711374_459635828324826_5236552615524827136_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=faZb9ixm82MAX_kglBQ&_nc_ht=scontent.fuio23-1.fna&oh=1318dad0d6b64b46565ce19e84d56260&oe=60AFFC79,107,136,0
"Compartimos esta linda postal navideña con nuestros lectores.
Feliz Navidad 🎄",1577155893.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/81264506_453809802240762_8378293425585258496_n.jpg?_nc_cat=105&ccb=1-3&_nc_sid=110474&_nc_ohc=7MPIF5yJVl0AX8YKulY&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=4424480ea00c82e425d381aa5f0485bc&oe=60B10D0C,251,27,0
"#Guayaquil
Yasmani Arturo García, denunció esta mañana la pérdida de su gato mecánico, luego de un control en el que un agente de tránsito le solicitó mostrar gata, triángulos y botiquín. Yasmani asegura que necesita encontrar el gato antes de presentarse al centro de matriculación para realizar la revisión de su vehículo. Se ofrece $20 de recompensa a la persona que de información efectiva",1576769922.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/80662039_449937882627954_1548708831196872704_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=HHAexa0IPk8AX_5_msd&_nc_ht=scontent.fuio23-1.fna&oh=dc86bab795927bd3d8e867623f916d84&oe=60AFFC1D,162,34,0
"Escenas como esta, se repiten a lo largo de la provincia manabita, millones de personas festejaron el triunfo del Delfín en el campeonato nacional. Miles de manabitas no se presentaron el día de hoy a sus trabajos, y varias autoridades piden un día de vacación.",1576512495.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/80401432_447310582890684_3514296409438289920_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-2RNrWGfJFkAX_D5abo&_nc_ht=scontent.fuio23-1.fna&oh=5dabff87cdfa1150aab53e44a9050e7c&oe=60B1BE9C,321,44,0
"El Ex alcalde de Guayaquil, Jaime Nebot, felicitó al Delfín por su campeonato, y dijo que todos los hinchas del Barcelona también comparten su alegría. ""Este triunfo es de todos, y los perdedores, que se vayan a llorar al páramo"" dijo Nebot.",1576511079.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/79156588_447292926225783_6781350277703270400_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=0hn3AE7MZqcAX9jLoId&_nc_ht=scontent.fuio23-1.fna&oh=51b068366e6eaba688d05f8015eeaba2&oe=60AF0D63,208,93,0
"Fuertes declaraciones de Antonio Valencia, luego de la perdida por penales ante el Delfín de Manta.
""Nos faltó táctica, técnica, y potencia para poder meter los goles, ni Julissa se hubiera mamado tantos penales"" aseguró el jugador.",1576510979.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/80419871_447291376225938_468013145907003392_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=jR2vj2hpaIoAX96mtCJ&_nc_ht=scontent.fuio23-1.fna&oh=e868367a7bfe5faf214b4a7c22add7c2&oe=60B01ADA,159,33,0
"La Prefecta de Pichincha Paola Pabón gozará de 11 días de vacaciones, sin haber cumplido ni un año de trabajo. Pero su abogado va más allá, y solicita que le adelantes las vacaciones de Carnaval y Semana Santa del 2020, para que así pueda seguir cobrando su sueldo completo aunque no asista a la Prefectura.",1576265042.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/79253264_444788783142864_7220324750290059264_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=hb8tvxxjmt8AX9Dwwef&_nc_ht=scontent.fuio23-1.fna&oh=ea13571a34c9ae1dfe3eb2bfe115c1fc&oe=60AF5186,1035,617,0
"El ex mandatario ecuatoriano Rafael Correa hizo hablar a mas de uno, al hacer el arribo a Buenos Aires en un avión privado de última generación. Según Correa fue un amigo que tiene en las Islas Caiman quien le prestó este jet privado, para su movilización.",1576086682.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/79289854_442934949994914_2364259387687567360_n.png?_nc_cat=101&ccb=1-3&_nc_sid=8024bb&_nc_ohc=b4A5Sfeu3eAAX9I7b3K&_nc_ht=scontent.fuio23-1.fna&oh=ae04c4a4ac8fa4abb28e1f93d2b924a4&oe=60B0DFF1,1043,2604,0
"Luego del incidente entre un TAXI y un BMW, ambos vehículos fueron retenidos en el sector de la Puntilla (Provincia del Guayas). El conductor del BMW con su abogado el Dr. Toral Salamea, presentaron una demanda contra el dueño del taxi por haber manchado con sangre el capot del BMW. ""Me dejó el carro todo manchado, y eso no sale con una lavada normal, hay que pintar y hacer desinfectar"" aseguró el Abogado.",1576085520.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/79137271_442922679996141_5529516363464310784_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=cYuqH8JUKdkAX_O8lvv&_nc_ht=scontent.fuio23-1.fna&oh=9857b19accd0d2700ed1b7dcf5723d44&oe=60B2060A,167,143,0
"El presentador de televisión Alfonso Espinosa, se mostró muy contento al recibir la noticia que su primera mascota fue encontrada y desenterrada en la ciudad de Loja. El equipo de investigadores, paleontólogos y geólogos argentinos y ecuatorianos Sebastián Apesteguía, John Soto, Pablo Gallina, José Tamay y Galo Guamán encontraron los restos del dinosaurio en las inmediaciones de la parroquia lojana de Yamana. El presentador Don Alfonso pidió los restos para guardarlos en una ánfora con un diseño especial que mandó a construir en honor a su cachorro.",1576084747.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/78690807_442907079997701_3547791794227904512_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=qWIJHsvwGugAX9M1-iL&_nc_ht=scontent.fuio23-1.fna&oh=6664f6fdeda587f7be0e420253f91468&oe=60B11424,257,68,0
"Debido a las bajas ventas de su versión oficial de 21cm en la ciudad de #Milagro, la multinacional BONICE realizó el lanzamiento de su nueva versión MINI de tan solo 8cm, la cual ha tenido una gran acogida entre la población.",1576081830.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/78769469_442883250000084_3903738282625728512_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_aid=0&_nc_ohc=RfWIu9_RDpQAX_i4RNy&_nc_ht=scontent.fuio23-1.fna&oh=20ccce677c491d3aa7a13505de99619b&oe=60B24E05,87,24,0
"La ex Reina de Manta, Yulissa Panchano recibe un tratamiento capilar contra las horquillas completamente gratis, en los pasillos del Hotel Oro Verde.",1575566045.0,,70,74,0
"La Asambleísta Marcela Aguiñaga quien fue la imagen del LOGOTIPO de Las Orquídeas, solicitó esta mañana dejar sin efecto la clausura del night club ""Las mujeres necesitamos un lugar dónde ir a pasar y lo que hizo Julissa fue solo una mamadita de buena fe"" Aseguró además se debe exigir al establecimiento que se prohíba el uso de cámaras y teléfonos celulares.",1575483759.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/78648989_436852330603176_2233218075765768192_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=UzQ5JyaIUyMAX9uaRdg&_nc_ht=scontent.fuio23-1.fna&oh=be818d169f203d4a08ba222804efcf17&oe=60B2AEDD,207,57,0
"Los abogados del ex vicepresidente Jorge Glas, plantearon esta mañana una inusual petición en la Corte Constitucional, ellos piden una rebaja de condena de su cliente a la mitad, por motivo del conocido #BlackFriday. Los jueces y Magistrados por su parte tomaron con humor la propuesta y aseguraron que la analizaran en un futuro.",1575043095.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/78531576_432370944384648_7214708285981589504_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PQ1S-0v1GrYAX9HhtwS&_nc_ht=scontent.fuio23-1.fna&oh=c3d930d2c95e2c8b62b9beb02eb8c374&oe=60B03A97,280,196,0
"Un momento incómodo vivió la cantante y asambleísta Wendy Vera, al ser captada por las cámaras mientras realizaba las compras en un conocido centro comercial de la capital, luego de haber presentado un certificado médico donde indicaba que estaba hospitalizada por neumonía.
La Asambleísta no se ha pronunciado todavía.",1575042383.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/77134789_432362111052198_8219523718901137408_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=yiZhNTUxdwoAX8lfUX6&_nc_ht=scontent.fuio23-1.fna&oh=a993e9d375bb7b3f76547ad44f59c281&oe=60B250E7,782,2030,0
"La mañana de este viernes se realizó el lanzamiento de la nueva chaqueta Bi-Polar de North Face, el lider indígena Jaime Vargas será el embajador influencer de la marca en el Ecuador, y se encargará de usar las chaquetas en todas las ruedas de prensa.",1574443375.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/76722799_426353701653039_1710021815650222080_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=-p1_wmt-8i0AX8NrAkb&_nc_ht=scontent.fuio23-1.fna&oh=37928e7cfc9a199753779af7547469f4&oe=60B15C39,113,41,0
"El dirigente indígena, Jaime Vargas, asegura que el Ecuador no perdió $42 millones con el cierre de los pozos petroleros, que ahí hubo un ahorro de petróleo para el país. Fue un gran favor que le hizo a la patria.",1574269129.0,,57,59,0
El espíritu navideño se vive cada vez más fuerte a las afueras del nuevo centro comercial Portal Shopping. Varías escenas de intercambio de regalos son comunes en el sector. Los smartphones y las carteras son los obsequios que lideran este intercambio.,1574264895.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/74941161_424483045173438_6468135217797267456_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=DONnLKSotk4AX-eUkWW&_nc_ht=scontent.fuio23-1.fna&oh=f7d78db321f8b79d6b8fc1b372660c01&oe=60B1B0BF,219,104,0
"El dirigente de la CONAIE,
Jaime Vargas (El Plumas), hará su debut estelar en la nueva película de la saga #AngryBirds, la cual será filmada en las comunidades de Sarayacu y Marscarilla.
Dreamworks no quiso entrar en detalles sobre el precio que tendrá que pagar por la aparición de Vargas, pero enfatizó que se podrá comprar algunas avioneta luego del estreno.",1574188982.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/75561476_423750445246698_3940688401669292032_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=KKQH9hKCdxcAX8EHIfh&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=278e551d2b3d151b63cc2164ce9b94f4&oe=60AFFD63,475,253,0
"DÍA DEL HOMBRE
Este 19 de noviembre se registró una afluencia masiva en varias iglesias y bibliotecas del país, al celebrarse el Día Internacional del hombre. Muchos aprovecharon este día para ir a clubs de lectura, o para escuchar el evangelio. Por su parte los moteles y licorerías lucen desolados por la poca concurrencia.",1574187902.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/73388519_423733361915073_110796012909494272_n.jpg?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=nVtTgxvEy5AAX846vpD&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=c29b5d6e01ce3e113220d229f2bd75e7&oe=60B057D4,653,156,0
"En rueda de prensa, el dirigente indígena, mostró una lista de artistas que será enviada al alcalde de Quito, Jorge Yunda para su inmediata contratación en estas próximas Fiestas de Quito. ""Las fiestas de nuestra capital deben ser pluriculturales, y exigimos la presencia de artistas amazónicos, en lugar de artistas internacionales que dañan nuestra cultura"" aseguró.",1574186751.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/73381335_423714368583639_1900053790418010112_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=BFSNKFt8K9oAX-xYa7V&_nc_ht=scontent.fuio23-1.fna&oh=749b2ece2636432dce46ab445057e9ac&oe=60B29FBB,172,96,0
"Del odio al amor hay un solo paso, Correa y Nebot hablan en televisión Argentina sobre un posible binomio para el 2021",1574184878.0,,121,267,0
"La dirigente indígena Leonidas Iza, realizó una advertencia para la gente que visite las comunidades pertenecientes al movimiento indígena CONAIE. ""El territorio indígena es de indígenas, y si alguien quiere visitarlo deberá pedir permiso a los dirigentes"" enfatizó.",1573857476.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/75388174_420386688916407_6059871453593993216_n.png?_nc_cat=109&ccb=1-3&_nc_sid=8024bb&_nc_ohc=VRN0DqT0toYAX_YCQvd&_nc_ht=scontent.fuio23-1.fna&oh=bc7e7a7076e6a6b59371195dbab03ea6&oe=60B209CA,2420,1526,0
"Varios locales de Guayaquil fueron saqueados al difundirse la noticia de la Renuncia del Presidente boliviano Evo Morales, los principales negocios afectados fueron> Almacenes Tía, Farmacias Sana Sana, y La Escuela de negocios ""Mafia Chumi""",1573497238.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/76726974_416892945932448_423443003261059072_n.png?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=Vj7qDBbsAJoAX9RK0Dx&_nc_ht=scontent.fuio23-1.fna&oh=0196be82fe1791067c800f250ed2ba8d&oe=60B02545,117,21,0
"Uno de los puntos más polémicos de la propuesta económica de la CONAIE, es la Ley de Relaciones Interpersonales Socialistas (RIS=, la cual obliga a los hombres más guapos a compartir sus ""culitos"" con sus amigos más necesitados. Así todos tendrán iguales oportunidades para tener pareja, y esto conllevará a una sociedad más justa e igualitaria.",1572842934.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/73375425_410843623204047_3332558982886719488_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=5f-\-\27TaMbwAX-aPvJV&_nc_ht=scontent.fuio23-1.fna&oh=bd30e5ad879a3b8c64606ebeae947e97&oe=60AF19B6,50,11,0
"El joven estudiante de enfermería, que fue captado por las cámaras del ECU911, inyectando con una jeringuilla a varios borrachos en las calles de Guayaquil, fue contratado para realizar sus prácticas inyectando paracetamol a los pacientes del hospital del IESS.",1572557174.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/73475223_407968290158247_6417290896731013120_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=PkbxENM8jkAAX_zSLRt&_nc_ht=scontent.fuio23-1.fna&oh=0afe02867fd496c5a2e9b6f71cb88fe8&oe=60B11FAE,253,83,0
"El dirigente indígena Leonidas Isa, mostró su descontento frente a la subida de precios de la Colada Morada y Guaguas de Pan en el Ecuador. ""No es posible que en el Cyrano, el litro de Colada Morada cueste $12 y la guagua de pan $4.50, esto es un acto violento"" aseguró el dirigente, al tiempo que anunciaron nuevas movilizaciones para pedir al gobierno un subsidio en los ingredientes de la colada morada.",1572385409.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/74238096_406327983655611_2736492009819734016_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=4U3JL9pcCnQAX_HdzGA&_nc_ht=scontent.fuio23-1.fna&oh=2360952e8b3eb0bfba73dea9326aaa82&oe=60B021E0,273,134,0
"Los Consejeros Enrique Pita y Luis Verdesoto informaron en rueda de prensa, la necesidad de empadronar a la mayor cantidad de ciudadanos venezolanos para así lograr una mejor democracia en las siguientes elecciones. ""Ellos viven en el Ecuador y tienen derecho a decidir sobre el país que quieren para ellos y sus hijos"" aseguraron los Consejeros.",1572293404.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/75293003_405401990414877_6635606291999883264_n.png?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=x9oLEQTOS94AX8nf7GN&_nc_ht=scontent.fuio23-1.fna&oh=fbdcbaa52dab8cf64804e2ab26214ab0&oe=60B03C39,295,2361,0
"""Lo acabo de leer en la prensa, y es una noticia nueva para mi, enterarme que mi hermana Pierina cobraba mi sueldo, YO NO SABÍA NADA, tal vez alguien depositó ese dinero a mi hermana para hacerme daño"" aseguró el ex mandatario.",1572048024.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/72764310_403040087317734_1495433034655072256_n.jpg?_nc_cat=108&ccb=1-3&_nc_sid=8024bb&_nc_ohc=zpXcAIWoeYsAX95c6yk&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=5e644686aadb06fa48590341b19e25f9&oe=60AF127E,500,1943,0
"El Ex Presidente Abdalá Bucarám asegura que no permitirá que se le quite su sueldo vitalicio, ya que este sueldo le permite vivir de manera modesta. ""Yo sufrí mucho en Panamá en el exilio, a veces no tenía plata para calentar la piscina, y muchas veces que tocó quedarme con solo 3 empleadas, los ecuatorianos me deben mucho más"" enfatizó.",1572047778.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/75496120_403036113984798_5400356556455804928_n.png?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=3Dorm5lzB2AAX8_Q6HQ&_nc_ht=scontent.fuio23-1.fna&oh=47022a7bab4fa9f693bd527863fc6c93&oe=60B13D2A,1307,5186,0
"Un grupo de jóvenes fueron detenidos con los utensilios de cocina, cuando se dirigían al casting de #MasterChef",1571701723.0,https://static.xx.fbcdn.net/rsrc.php/v3/yO/r/tlBBJvkvBea.png,70,22,0
Próximamente sólo en cines,1571421083.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/73358342_396488261306250_2664915538018304_n.jpg?_nc_cat=109&ccb=1-3&_nc_sid=110474&_nc_ohc=xoHoMKfCGxoAX_RweKo&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=0c0bdd32f90a2a54a20ee87d487feb0b&oe=60B12D40,31,10,0
"El Dirigente indígena Jaime Vargas, durante una entrevista de radio se refirió a la pequeña confusión que se suscitó durante el dialogo para derogar el Decreto 883. ""La gente pensaba que tenía un tractor para trabajar la tierra, yo me dedico al trasporte aéreo dentro del territorio Achuar, el tractor es el nombre con el que le bauticé a una de mis humildes avionetas"" aseguró.",1571234380.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/72575354_394620778159665_7052003263972900864_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=P09Ke7_2VUUAX-Nl1Q7&_nc_ht=scontent.fuio23-1.fna&oh=dd9549f9f85dc5a0a0b7b97a0088db10&oe=60AF23D6,1859,1677,0
"Según el Prefecto del Azuay, el sector turístico necesita reactivarse, para ello propone que se recupere el feriado que perdimos los ecuatorianos por los días de paro, ya que las carreteras estaban cerradas y la gente no pudo movilizarse.
""Los ecuatorianos necesitamos despejar la mente de estos momentos duros que pasamos en el país, y también podemos aprovechar para reactivar el turismo interno"" enfatizó.",1571171130.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/72764754_394027034885706_5493330718534664192_n.png?_nc_cat=100&ccb=1-3&_nc_sid=8024bb&_nc_ohc=OJRg5BIDXwMAX9-BZWT&_nc_ht=scontent.fuio23-1.fna&oh=8eaeb600902ffd35185c33f6916bd2c5&oe=60B00714,416,162,0
"Se filtra video sobre la detención de la prefecta de Pichincha, Paola Pabón.",1571157082.0,,66,49,0
"Tenga mucho cuidado, son peligroso, en especial el de barba",1571110653.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/73364297_393465464941863_959606267859435520_n.jpg?_nc_cat=106&ccb=1-3&_nc_sid=110474&_nc_ohc=nM5Cl0-EDRoAX89f0S8&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=4453059299446e8398cac94e11de9c17&oe=60AF1D55,70,71,0
"#DesaparecidosEnLaProtesta
Jordi, un estudiante menor de edad fue visto por últimas vez el día Domingo, antes de que la Policía ataque con Bombas Químicas el Hospital Andrade Marín.

Ayúdanos con un Amen y compartir",1571099986.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/73188401_393358961619180_1038922081749696512_n.png?_nc_cat=103&ccb=1-3&_nc_sid=8024bb&_nc_ohc=bb7HD2KvqLwAX-qTHL0&_nc_ht=scontent.fuio23-1.fna&oh=5ffde5daf32001b848d082b749368897&oe=60B21107,139,214,0
"#DesaparecidosEnLaProtesta
Rosita Caicedo fue vista por última vez, el día sábado, cuando entregaba ayuda humanitaria en el coliseo de la Universidad Salesiana.

Ayúdanos con un Amen y compartir",1571099581.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/71498895_393356364952773_4569648098304851968_n.png?_nc_cat=104&ccb=1-3&_nc_sid=8024bb&_nc_ohc=I233ZDo3-rwAX8ZltME&_nc_ht=scontent.fuio23-1.fna&oh=ffd6fd18552f09d00d9c734639ab324b&oe=60AF3DDC,135,188,0
"Un camión de la #CONAIE fue asaltado este miércoles cuando pasaba por la Av. Perimetra, antes de su llegada a las protestas planificadas en el puerto principal.
""Nos robaron, ponchos, sombreros y hasta los víveres que veníamos trayendo desde Chimborazo"" aseguraron los afectados.",1570662973.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/71805817_389356558686087_4014230555448049664_n.png?_nc_cat=105&ccb=1-3&_nc_sid=8024bb&_nc_ohc=BWRh9UvIuRAAX-JajFG&_nc_ht=scontent.fuio23-1.fna&oh=453ab883b2deb3753857df74544cb1d8&oe=60B02A3B,204,113,0
"En cadena nacional, el Presidente Lenin Moreno declaró el inicio de la #LeySeca a nivel nacional mientras duren las protestas. La medida tomó por sorpresa a varios manifestantes los cuales han decidido retirarse a sus casas esperando que el Presidente reconsidere las medidas tomadas.",1570656261.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/71853100_389307052024371_790688210584862720_n.png?_nc_cat=110&ccb=1-3&_nc_sid=8024bb&_nc_ohc=ywAyMKySKT8AX-SYnGt&_nc_ht=scontent.fuio23-1.fna&oh=57b1d0daeb4c86f79ebe0681ea330a9d&oe=60B16422,109,51,0
"Asambleístas de la Bancada RC, se pronunciaron sobre las afectaciones que tendrías al quitarse los subsidios de los combustibles. ""Nuestro sueldo alcanza con las justas, la mayoría tenemos 2 o 3 carros y es importante solicitar un aumento de sueldo para poder sobrellevar este paquetazo del gobierno traidor"" enfatizaron los Asambleístas.",1570644479.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/fr/cp0/e15/q65/71767552_389200958701647_6934946365566877696_n.jpg?_nc_cat=102&ccb=1-3&_nc_sid=8024bb&_nc_ohc=zmWFlOBmYqkAX_a1Sj3&_nc_ht=scontent.fuio23-1.fna&tp=14&oh=faff8cb0732afde0689c0945e6b4ca1f&oe=60B1C08D,87,60,0
"Manifestantes indígenas tomaron este martes el edificio de la Asamblea Nacional, l grito de “¡Vuelve Yolanda Vuelve!”, tras tirar abajo las rejas que rodeaban la sede.
""Nuestra petición principal es que Yolandita regrese al MasterChef para que los jurados puedan degustar del Mote Pillo y las Papitas con Caucara"" expresaron los dirigentes.",1570570687.0,https://scontent.fuio23-1.fna.fbcdn.net/v/t1.6435-9/71970387_388544312100645_1399273668994924544_n.png?_nc_cat=107&ccb=1-3&_nc_sid=8024bb&_nc_ohc=MtNXn7HiOfkAX_j1_Ha&_nc_ht=scontent.fuio23-1.fna&oh=41408a749fdc55c4f2a89df407957607&oe=60B0882D,465,236,0
